datetime,open,high,low,close,volume
2026-08-27 12:00:00,79440.732,79555.382,79229.078,79247.36,0
2026-08-27 13:00:00,79247.38,79530.804,78879.313,79493.352,0
2026-08-27 14:00:00,79493.015,80349.843,79310.336,80163.213,0
2026-08-27 15:00:00,80162.939,80766.44,80048.175,80274.029,0
2026-08-27 16:00:00,80273.96,80591.962,80163.05,80335.214,0
2026-08-27 17:00:00,80334.973,80829.64,80200.752,80415.05,0
2026-08-27 18:00:00,80415.05,80415.05,79706.978,80120.251,0
2026-08-27 19:00:00,80120.281,80252.096,79883.495,79894.198,0
2026-08-27 20:00:00,79878.319,80085.616,79843.274,80066.251,0
2026-08-27 21:00:00,80066.251,80149.924,79936.556,80144.514,0
2026-08-27 22:00:00,80149.902,80399.422,80110.104,80264.807,0
2026-08-27 23:00:00,80264.806,80359.042,80095.616,80208.316,0
2026-08-28 00:00:00,80208.325,80673.844,80110.715,80536.038,0
2026-08-28 01:00:00,80537.516,81435.288,80402.487,80473.914,0
2026-08-28 02:00:00,80466.992,80468.582,79715.113,79888.099,0
2026-08-28 03:00:00,79887.861,80017.991,79731.962,79783.128,0
2026-08-28 04:00:00,79783.109,79942.32,79572.278,79616.309,0
2026-08-28 05:00:00,79616.311,79848.083,79530.654,79658.227,0
2026-08-28 06:00:00,79658.425,79969.563,79658.034,79863.967,0
2026-08-28 07:00:00,79863.967,79863.999,79548.201,79641.294,0
2026-08-28 08:00:00,79645.747,79815.65,79445.504,79484.216,0
2026-08-28 09:00:00,79483.479,79484.233,79210.918,79254.509,0
2026-08-28 10:00:00,79254.523,79537.667,78964.999,79510.436,0
2026-08-28 11:00:00,79528.32,79734.183,79510.951,79563.393,0
2026-08-28 12:00:00,79563.363,79685.427,79264.125,79383.922,0
2026-08-28 13:00:00,79382.791,79508.102,78993.56,79353.881,0
2026-08-28 14:00:00,79333.939,79668.981,78406.436,79485.93,0
2026-08-28 15:00:00,79510.734,79800.375,78287.335,78308.933,0
2026-08-28 16:00:00,78308.914,78377.25,76858.552,77759.606,0
2026-08-28 17:00:00,77757.608,78090.524,77637.706,77877.082,0
2026-08-28 18:00:00,77877.067,77913.085,77243.081,77533.0,0
2026-08-28 19:00:00,77533.695,77766.003,77343.601,77534.003,0
2026-08-28 20:00:00,77545.928,77584.475,77280.07,77377.407,0
2026-08-28 21:00:00,77377.411,77507.598,77219.684,77340.923,0
2026-08-28 22:00:00,77341.039,77737.851,77309.412,77723.794,0
2026-08-28 23:00:00,77723.484,77807.69,77608.545,77805.966,0
2026-08-29 00:00:00,77805.969,77916.818,77686.157,77704.536,0
2026-08-29 01:00:00,77704.531,77816.723,77603.158,77762.155,0
2026-08-29 02:00:00,77762.154,77797.54,77550.2,77643.944,0
2026-08-29 03:00:00,77643.931,77700.245,77477.228,77482.996,0
2026-08-29 04:00:00,77482.443,77651.373,77482.443,77619.676,0
2026-08-29 05:00:00,77619.676,77689.938,77574.184,77607.179,0
2026-08-29 06:00:00,77607.0,77608.0,77352.881,77437.771,0
2026-08-29 07:00:00,77437.577,77638.086,77411.974,77586.913,0
2026-08-29 08:00:00,77586.912,77609.052,77442.105,77609.052,0
2026-08-29 09:00:00,77608.889,77728.129,77537.228,77618.696,0
2026-08-29 10:00:00,77618.692,77696.475,77481.95,77602.259,0
2026-08-29 11:00:00,77602.257,77697.676,77540.906,77563.797,0
2026-08-29 12:00:00,77563.797,77632.088,77482.341,77559.195,0
2026-08-29 13:00:00,77559.196,77699.95,77538.145,77627.28,0
2026-08-29 14:00:00,77690.603,78129.564,77626.224,77979.157,0
2026-08-29 15:00:00,77979.163,77988.906,77768.327,77824.07,0
2026-08-29 16:00:00,77824.119,78080.55,77821.497,77989.256,0
2026-08-29 17:00:00,77989.256,78073.439,77863.143,78073.165,0
2026-08-29 18:00:00,78073.166,78221.646,77982.277,78122.024,0
2026-08-29 19:00:00,78122.021,78308.155,78104.073,78155.427,0
2026-08-29 20:00:00,78155.383,78264.508,78077.64,78094.486,0
2026-08-29 21:00:00,78094.486,78170.983,78016.273,78132.57,0
2026-08-29 22:00:00,78132.377,78207.923,78051.615,78193.98,0
2026-08-29 23:00:00,78194.046,78252.824,78153.096,78200.51,0
2026-08-30 00:00:00,78200.507,78297.295,78115.72,78145.927,0
2026-08-30 01:00:00,78145.927,78159.785,77959.969,78051.274,0
2026-08-30 02:00:00,78051.266,78154.646,77981.366,78071.957,0
2026-08-30 03:00:00,78071.955,78209.198,78026.407,78101.401,0
2026-08-30 04:00:00,78101.364,78188.978,77961.13,78083.761,0
2026-08-30 05:00:00,78083.738,78191.201,78082.83,78108.927,0
2026-08-30 06:00:00,78108.927,78276.862,78087.162,78253.118,0
2026-08-30 07:00:00,78253.149,78266.433,78074.973,78075.109,0
2026-08-30 08:00:00,78081.172,78178.94,78000.027,78048.988,0
2026-08-30 09:00:00,78048.967,78092.352,77956.487,77967.096,0
